tweet_id;tweet_text;label
1,38252E+18;"??????? ?? ??? #???????????? &amp; ??????????? ??????? ??
 #computerScience
#python
#AI
Machine Learning
#code  #nodejs
#NLP #django
???? :
Geraldo Briana
Tom Cotton
Bongino loup
Season 8
#moderna leroy
Jerry
32
https://t.co/m6XMZgBbWl";neutral
1,38357E+18;I got Kelly #1 today! ??#modernavaccine #Moderna #modernaarm https://t.co/lLlVXbA5XN;positive
1,36108E+18;"Interesting 1 &amp; 2 phase trial results on India’s #Covaxin Vaccine. 3rd phase results coming soon! The 1st vaccine to be safe w/ children age 12+ &amp; recent approval to test in babies too! Will be in USA this year too! Thank You India ????????#CovidVaccine https://t.co/iS8Edzjko7";positive
1,33964E+18;"Possibly- but @marynmck I got my first dose of the #PfizerBioNTech #CovidVaccine on Tuesday and honestly I had pain in my shoulder that started about 4 hours later Slightly worse than with a tetanus shot). It is gone today. No other side effects. No fever, fatigue.

Feel great https://t.co/WfGQOiXzea";neutral
1,37183E+18;"None of the va-ck-zines are FDA Approved.

#AstraZeneca #Pfizervaccine #moderna";negative
1,38264E+18;Happy Thursday!  2 days until #Moderna shot #2. Gonna emerge from the #Covid dungeon like: https://t.co/LIsc6CFtaa;positive
1,37042E+18;? #SputnikV - Full approval granted! ? https://t.co/bEzy4HDoZ6;positive
1,35304E+18;94% protected na from #Covid_19! #PfizerBioNTech https://t.co/0JKB4FsU9E;positive
1,38211E+18;Ok let's add spiking a fever to the list now #Moderna;negative
1,37509E+18;@CBCToronto Moscow Russia everything is open business as usual. Ontario Canada is reporting 2380 cases of #COVID19 1016 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/DoLGQEKHwJ;positive
1,38037E+18;"@the_hindu Only one vaccine left at our disposal #Covaxin
This shows how callous our govt is towards its own citizens. We did not approve Johnson and Johnson vaccine,  Sputnik V which Indian companies are producing under licence. Our other Indian vaccine is flop. ?

https://t.co/Ax1FeWlyD4";neutral
1,37022E+18;"Get vaccinated! ??
#ResBakuna
#Sinovac
#Sasageyo ! https://t.co/vBoGwBpUdd";positive
1,37644E+18;The #UAE will start producing the Chinese #Sinopharm #Covid19vaccine from April, helping the Gulf state accelerate plans to supply coronavirus jabs around the world. https://t.co/Vz4Ok6e54i;positive
1,38248E+18;"Had the 2nd #moderna  #vaccine  today!

So far so good! https://t.co/mFIgcTLNEh";positive
1,37982E+18;"@SuchitraElla

Possibly a good Catalyst for today??

INDIA U.S. TRADE TOWNHALL ‘Strengthening U.S.-#India Pharma Cooperation &amp; Vaccine Diplomacy’
https://t.co/e59ffRgUzR

#ocgn #COVAXIN";neutral
1,35913E+18;Official WHO source website states now over 67,000 adverse reactions ( ADR’s  ) after receiving the jab, review yourself !! #Covid #vaccine #Pfizervaccine #OxfordVaccine #worldwide #moderna #ADR Looks like its not that safe especially for the elderly !? https://t.co/Xxd3sLZXZp;negative
1,37389E+18;"#China had donated 5 lakh doses of #Sinopharm vaccine to #Pakistan on Feb 1. This enabled the country to start its #COVID19 vaccination drive. #IK received his 1st shot of the vaccine after its 2nd consignment was delivered on March 17.
Aagaz aisa hua hai toh aage kya kya hoga! https://t.co/hCoX4d4Cce";neutral
1,37094E+18;Ugh. I feel like I have the flu. I’d better wake up feeling glorious tomorrow because this is some bullshit. I’ve never had a vaccine do me like this before. ??? #Moderna #CovidVaccineSideEffects #SecondVaccine;negative
1,35864E+18;"@Reuters @AstraZeneca issue needs transparency all round, calmness is not enough. If its not fit for purpose anymore, people must be told &amp; proper next steps taken. Definitely #COVAX facility is on the ropes as far as Africa is concerned. Review - @sputnikvaccine #sinovac &amp; other vaccines";negative
1,37968E+18;"Daily News Briefing: Amnesty condemns the rich - India record high cases - Moderna UK rollout
#vaccine #unitedkingdom #moderna #amnesty #india #covid19 #dailynews https://t.co/oyEwac4FX8";neutral
1,37362E+18;@JustinTrudeau #sundayvibes Who is eating alone because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealthMatters Order Russia #SputnikV Get out of Syria #COVID19 #spring https://t.co/r7P4JZp7rZ;neutral
1,37244E+18;India Takes Up Export Hurdles of Vaccine Raw Material With US as Poonawalla Red-Flags Covishield Production!! Hehe ? After donating millions of vaccines to the world, there is a shortage of vaccines in India.  #india #COVID19 #Covaxin #vaccine #modi ? https://t.co/gZsFcJIG0M;neutral
1,36959E+18;@srdjan_erakovic @ivanajpavlovic #Moderna I did a deeper search into the case of this poor woman , see other posts that I have added;neutral
1,37062E+18;"It's matchday and #SputnikV COVID-19 vaccinations are being administered at the Gazprom Arena starting two hours before kick-off

Supporters wishing to get a vaccination should bring their ID and health card (SNILS) #ZenitAkhmat

Details ??? https://t.co/GUVKhhzdQ6 https://t.co/wPjY9aTws7";neutral
1,37162E+18;"?  ?  ??

5 more countries suspend use of #Vaccine .. good
luck with getting us all indoctrinated with your
evil vaccine ?

#AstraZenaca #Moderna #Pfizer #OxfordAstraZeneca
#BigPharma #Gates

More EU countries suspend use of AstraZeneca vaccine https://t.co/PffSxvj602";negative
1,3837E+18;#SundayBlogs My #coronavirusdiary records in Week 55 of the #coronaviruspandemic the sad news that #PrincePhilip #DukeofEdinburgh has died aged 99, husband of #QueenElizabeth for 73 years he will be sorely missed meanwhile #OxfordAstraZeneca saga goes on https://t.co/YRn4Oi8DHY;neutral
1,36717E+18;Muhyiddin vs Agong - A Slap In The Face Of The King As Takiyuddin Rejects Royal Decree For #Parliament Session - https://t.co/ZN0pWcidrh #MuhyiddinOut #BackDoor #Government #Coronavirus #COVID #Vaccine #lockdown #Pfizer #Sinovac #Monarch #Emergency #SCAM #NotMyPM #Democracy https://t.co/ZeWUV5XjTJ;neutral
1,36061E+18;"The Massachusetts Health and Hospital Association informed its members advising not to schedule further appointments of the vaccine first doses. #Massachusetts #Covid_19 #COVIDVaccination #Pfizer #Moderna #Johnson&amp;Johnson
https://t.co/XJVg4ozw60";neutral
1,38328E+18;"#Moderna says monthly deliveries to #UK in April to be reduced (From Agencies)
@moderna_tx https://t.co/frlQOQY1mc";neutral
1,34325E+18;Finally, #vaccine started in all the EU. #vaccineday is truly historic bringing hope and relief to millions of people. Thanks to #EU for supporting it and buying it for us. ? to #PfizerBioNTech #AstraZeneca #Moderna. Now, most people should do it for everyone to be safe. I will. https://t.co/icMJozp7YD;positive
1,36712E+18;"@profshanecrotty @nataliexdean

did u read #Covaxin phase 3 interim efficacy based on 43 cases ,
I think If it remains near about 81% ,it will be good for #COVAX programme cz it's made of 'inactivated' virus and can handle further mutant version https://t.co/f7YEnU4TbD";positive
1,3663E+18;"Bharat Biotech's #Covaxin won't get any bigger brand ambassador than #NarendraModi

#LargestVaccineDrive #MakeInIndia #ProudlyIndian https://t.co/7LE96frvGn";neutral
1,37954E+18;"Just got my 1st dose of Moderna, ""The Fauci Ouchie"", if you rather!!!  Anyone have any hints about what side effects I might be in for? #Moderna #FauciOuchie #COVID19";neutral
1,37144E+18;"After JJ Hospital, BKC COVID Centre starts administering #Covaxin jab.

 https://t.co/wt4qqrRKy7";neutral
1,36714E+18;I just scheduled both of my Moderna vaccine appointments!! #Moderna #TheVaccineIsSafe #COVIDVaccination https://t.co/8YQ92dMFOE;positive
1,38414E+18;"#Pfizer and #Moderna to seek full FDA approval this month. They account for over 90% of all US #CoronaVaccine doses given. Once approved, should all companies be allowed to require #VaccinePassports from customers &amp; employees?";neutral
1,37226E+18;Across the country, people are signing up for the COVID-19 vaccine, hoping it brings with it the beginning of a return to normal life. Los Angeles Jewish Home residents are similarly optimistic, buoyed by having received both doses of the #Moderna vaccine. https://t.co/xKGjXX2ebU;positive
1,37235E+18;With AstraZeneca vaccine in other countries being suspended or banned, it’s opening up the door ways for $OCGN #COVAXIN vaccine to make dash in EAU... hopefully ???;neutral
1,37766E+18;"The Sindh High Court allowed on Thursday the sale of Russia’s Sputnik V vaccine.
#SputnikV #SputnikVContraCovid
https://t.co/3w8kfWEq4l";neutral
1,3784E+18;Thank you #science! Thank you volunteers. Thank you National Guard. Done! And grateful! #vaccinated #moderna https://t.co/Uuf6Rl3Pyu;positive
1,36169E+18;#SputnikV could help #Canada https://t.co/wdmUNXowrM;positive
1,37731E+18;Just got my first dose of the #Moderna covid vaccine and I am so happy!!! I did this for you and me! #belove ?;positive
1,38507E+18;Received the second dose of the #Moderna #COVID19 vaccine yesterday. Side effects thus far have included a slight fever, some chills, quite a bit of sleeping, increasing peace of mind, and gratefulness for #vaccines.;positive
1,3691E+18;"#EU begins reviewing Russia's #SputnikV vaccine as Putin says 50 million doses could be provided.

'It also allows Putin and the Kremlin sow discord within the EU,' notes journalist @INechepurenko. https://t.co/AXGIyZloUU";neutral
1,3656E+18;So some countries are against #Sinovac. Can it be because it is from #China? The #COVID19 ? doesn't play politics, we shouldn't too! #GetVaccinated #TakeTheDamnShot https://t.co/6jqMbet3ta;positive
1,36779E+18;"Why Is The Congress-Left Party Putting The Lives Of Common People At Risk For Its Politics?

#Congress #COVID19 #CovidVaccine #Covaxin #congressmuktbharat https://t.co/Jr0d59nmGO";neutral
1,3815E+18;"My father is 65 yrs old.He took the first dose of Covaxin from Warje.
It's time for second dose. But, this vaccine is not available in d same hospital n no other hospitals too
Where can he get it?
PS:  only Covishield is available everywhere.
#Pune
#Punekar
#Covaxin";neutral
1,37254E+18;"Russian official warned last week of possible provocations against #SputnikV vaccine. Mexican government stopped and prevented what could have been one such provocation possibly aimed at discrediting the Sputnik V vaccine.
?https://t.co/MjJVKPv2Pw";negative
1,37946E+18;"2nd dose of #Covaxin should be administered 4-6 weeks after the 1st dose.

#COVID19 #COVID_19 #COVID__19 #COVID #COVID?19 #Corona #coronavirus #CoronavirusPandemic #COVIDVaccine #COVID19Vaccine #COVIDVaccination #COVID19Vaccination https://t.co/JwlmDYkjwR";neutral
1,35386E+18;. I wonder how many doses from #Modern and #PfizerBioNTech heading to #developing #COVID19Vaccine;neutral
1,36338E+18;"“India is global leader against coronavirus”, says UN https://t.co/l2ALt33Jjw

#coronavirus #Covaxin #Covid19 #Covishield #India #UN";neutral
1,36816E+18;"? ICYMI: The Gamaleya Research Institute of Epidemiology and Microbiology has finished the second phase of its #SputnikV Light coronavirus vaccine and submitted the necessary documentation to the health regulators.

 https://t.co/s88RoqBAIm";neutral
1,3671E+18;Bharat Biotech says #Covaxin shows interim vaccine efficacy of 81% in Phase 3 trial. The trial with 28,000 recipients was the largest ever conducted in India.;neutral
1,37466E+18;"Bummer.

#HongKong suspends Pfizer-BioNTech coronavirus vaccine shots over defective packaging issues
https://t.co/HJls8WXL6I

#PfizerBioNTech #vaccine #WednesdayMood https://t.co/5tl7fSdKul";negative
1,37315E+18;Dallas Mayor: ‘Don’t hesitate to get the COVID-19 vaccine’ - https://t.co/ME20DffOHr  @texasmetronews #moderna #pfizer #johnsonandjohnson #JohnsonAndJohnsonVaccine #COVID19 #CovidVaccine #covid;positive
1,34346E+18;"#NSTbusiness #Pharmaniaga Bhd is ready to efficiently distribute #COVID19 #vaccines which are expected to be ready by the first quarter of 2021.

https://t.co/X6p7Bvsac0

#coronavirus #AstraZaneca #Covax #Pfizer #PfizerBioNTech";neutral
1,375E+18;"??@moderna_tx has begun testing its COVID-19 #vaccine in #children ages 6 months to less than 12 years. This is the first such study with #paediatric participants.
FIND OUT MORE ?https://t.co/Syq1LrEiAC
#COVID19 #Moderna #KidCOVE";neutral
1,38165E+18;@SasikalaOffl So true ... gives importance to PR than People. #SputnikV;neutral
1,38088E+18;#Update: 24hours after my first shot of #Moderna arm is sore but this 5G is super fast. Now if only I can figure out how to turn off these automatic updates #CovidVaccine;neutral
1,38179E+18;At least half of the academic staff of Dept Fam Med has had the #CovidVaccine (#PfizerBIONtech) orredi! Well done #DrYantiRafae ! https://t.co/nAesCCTQsA;positive
1,38476E+18;"?The Philippines will receive 500,000 more doses of government-procured #CoronaVac vaccines from China’s #Sinovac tomorrow (April 22), Philippine Ambassador to #China Jose Santiago Sta. Romana announced Wednesday.

Read [https://t.co/nTMc8edhPD] https://t.co/9TxI3scdKC";neutral
1,3778E+18;"Still Inertia is definitely heading to ""full"" #Moderna vaccination.. though 1st shot was truly a ""rough"" 5 days, hopefully this time 'round won't be as intense.. here we go.. #PlagueLife https://t.co/sDZBWpOEcU";neutral
1,3798E+18;European countries may have to mix COVID-19 #shots amid #AstraZeneca crisis https://t.co/ntfDn2bnxk #Covid_19 #vaccine #vaccination #Norway #Germany #Pfizer #Moderna #economy #growth #euro #vials #Paris #France #citizens #health #dollar #Italy #JohnsonandJohnson #markets #fx;neutral
1,38517E+18;@WHO  and #EMA to inspect #SputnikV manufacturing in May https://t.co/1syGzvdh2i;neutral
1,37154E+18;Received 2nd Covid-19 jab last weekend. Slight ache for a day or two but fine now.  When it’s your turn, get vaccinated! #COVID19Vaccination #vaccinated #PfizerBioNTech #COVID?19 #NHS https://t.co/0UoYj7CsPR;positive
1,37704E+18;"German suspend vaccination for age under 60 after 9 deaths, but in #HongKong, at least 13 died after the jabs in a month. There’s another death, a 80-yr-old lady died next day after the China made vaccine #Sinovac, Health Dept alleged cover up the death.

@appledaily_hk https://t.co/Had9KD2Mpl";negative
1,37299E+18;@Sports_NDTV @ndtv #VijenderSingh should have taken #SputnikV Vaccine, before going to fight ?.;positive
1,38379E+18;"@FraserNelson While Canada is forced to stay at home home #lockdown no family, no business, no school, drug abuse, violence, unemployment, no hope, no life, our government denies us the safe and available Russia Sputnik V #vaccine #COVID19 #mentalhealth #Jesus #SputnikV
https://t.co/sbq1lZk0E3";neutral
1,38014E+18;Getting my first vaccine shot today at @Publix ...and probably ordering a sub #Moderna #vaccinated;neutral
1,34481E+18;"#UPDATE The World Health Organization granted emergency validation to the #PfizerBioNTech vaccine, paving the way for countries worldwide to quickly approve its import and distribution

Vía @AFP https://t.co/v9Ln5BRIpd https://t.co/nXuN8m2fHC";positive
1,34895E+18;"Me &amp; my husband completed our vaccinations, hope you will get yours! #PfizerBioNTech https://t.co/voQCuhMpYB";positive
1,37433E+18;First COVID-19 vaccine shot #Moderna #CovidVaccine https://t.co/WbTyJxuVDw;neutral
1,38157E+18;"@ABPNews ?not sure if sputnik #COVID19Vaccine is used in USA, UK, AUSTRALIA, FRANCE or JAPAN?

?also is it approved by WHO?

?what is LOGIC behind exporting 6million doses #MadeInIndia #CovidVaccine  #Covishield #CovishieldVaccine &amp; #Covaxin to other countries WHILE importing SPUTNIK?";neutral
1,3671E+18;#Covaxin 81% efficacy. Brilliant result. I hope this and PMs vaccination can pump more trust into this vaccine.;positive
1,36244E+18;@WHO @DrTedros @DrKeithRowley In #SputnikV we trust. God Bless Holy #Russia Science.;positive
1,3664E+18;I feel this morning’s sore left deltoid and can’t stop smiling. #Moderna #Grateful;positive
1,37082E+18;"""It was enough of an external nod of support to rocket Russia’s vaccine diplomacy too."" It is not difficult to notice that geopolitically speaking #Russia 's vaccine diplomacy is in line with the world's political divisions, no more than than anti-Americanism revisited. #SputnikV https://t.co/fUGMlu91RT";neutral
1,38434E+18;"#COVID19
#SouthKorea’s Huons to turn out #SputnikV,govt denies it to be the global vaccine maker from Aug
https://t.co/CEBqKWnvXu
UPDATE 1-Russia's Sputnik V vaccine 97.6% effective in real...
https://t.co/sRxn6hFmf4

Evolving #Vaccines
: If we wait safely, good days will come. https://t.co/07Xf6YIQIh";positive
1,36551E+18;I rather he called Putin for #SputnikV  #COVID19 vaccines https://t.co/BqNpIcAylf;neutral
1,37193E+18;"MSM Oh Russia bad!.....But its ok to kill people with #AstraZeneca!.....
@KremlinRussia Beat them at their own game #SputnikV
#GameOver";negative
1,3747E+18;"While it has nothing to do with the US Market directly, it is ""extremely"" good News for #COVAXIN.?

https://t.co/JLAtzAIgTJ

$OCGN
#Ocugen
#SARSCoV2
#Vaccin";positive
1,37625E+18;@EMA_News Please legitimize #SputnikV for the EU or allow it at risk of the ordering country. We need assistance in germany. Thanks.;neutral
1,37907E+18;"Panacea Biotec and RDIF to produce 100 mln doses of Sputnik V vaccine per year in India
#SputnikV
#India
#RDIF
#PanaceaBiotec https://t.co/F7OydDCBMQ";neutral
1,36633E+18;"Chhattisgarh Budget 2021-22 lays out a Broad Roadmap for Development in the Next Coming Years also Communicating Macro Objective for Growth and Fiscal Discretion #CGBudget2021

#Covaxin";neutral
1,36483E+18;"@PresRajapaksa @GotabayaR @DCRGunawardena am working out of country meanwhile If I took vaccine from which am staying country and proper documents . should I stay  Quarantine.Goverment had any system..? Why....?@MFA_SriLanka
No answer this ...?#COVID19Vaccine /#Pfaizer,#Moderna https://t.co/eD3pg7jwFO";neutral
1,38395E+18;@Jamiewagss :( but isn’t it like 80% of the immune response? I’m not sure genuinely curious! #Moderna;neutral
1,38379E+18;"Now coming to #BigPharma

• This is the first time #Moderna and Johnson &amp; Johnson ever makes a vaccine.

• #mRNA &amp; spike protein vaccines from #Pfizer &amp; #AstraZeneca are invented just in 2020.

• These companies have settled Billion dollar criminal lawsuits in past.

(4/n)";neutral
1,37843E+18;Weird unexpected side-effect to the AstraZeneca vaccine: I can’t stop singing. #delirium #oxfordastrazeneca #vaccine #immune #response #uk;neutral
1,36745E+18;"@natashaloder As scandalous as French / German leaders dismissing #OxfordAstraZeneca as ‘quasi ineffective’

Epistemically misplaced to make such a declaration and politically unaccountable for damage caused, unfortunately @tom_nuttall";negative
1,37181E+18;"""The fact that we are the only country in Africa which has to date received the second batch of the vaccine doses from China, attests to the strong, comprehensive and strategic nature of our partnership."" @edmnangagwa #ZimCovidVaccination #Sinopharm https://t.co/qZXGgzfxnm";neutral
1,37024E+18;"Six States lead the #Covid surge

At 23,000, new cases at highest in 2021; Maharashtra worst hit; #Covaxin use rules eased. Businessline";neutral
1,37499E+18;"?? From today, people over 65 years of age is allowed to register for the Covid-19 vaccination in the country

#vaccination #pandemic #studyingeorgia #mbbs #mbbsingeorgia #studyabroad #pfizerbiontech #georgianuniversities #news #admission #admissiongeorgia #world #consultants";neutral
1,37846E+18;"My wife and I got both of our vaccines. Thank you #Moderna #realdonaldtrump #operationwarpspeed
#ManateeCounty
#RonDeSantis";positive
1,37322E+18;China had donated 500,000 doses of #Sinopharm to cash-strapped #Pakistan on February 1, enabling the country to launch a vaccination drive a day later.;neutral
1,36996E+18;"@Sarahluvshkey77 Got my second #Moderna two weeks ago. Old, plan on becoming older; mask in public places, precautions w/family. Very slight soreness for two days. Anyone who dismisses vaccine is ignorant of polio, measles, TB, diptheria, tetanus. Put your smarts on; get your shot. #MaskUp";positive
1,3584E+18;"#Expert: #SputnikV Piercing through Cordons of #Political #Lobbying Worldwide
https://t.co/pCvWvBzNwj via @Russia Business Today";neutral
1,38223E+18;"@RahulGandhi ?? ???? ??? ???? ?? ???? ?????? vaccine ???? ?????? ?? ? ?
Waiting for #Pfizer #Moderna #AstraZeneca ?

Germany ?? is 8 cr &amp; only 6.2% got fully vaccinated. These big pharma cannot fulfill the demand in their own country.

Respect how @narendramodi govt is managing ?? &amp; world https://t.co/INeQpzTpya";positive
1,37301E+18;"@PrimeministerGR The Greek PM Mitsotakis delayed bringing the Russian vaccine to Greece. He is now asking for green vaccination certificates without people being able to choose a vaccine. We immediately demand the introduction of #SputnikV  in Greece
@vonderleyen
@MargSchinas @sputnikvaccine";neutral
1,37032E+18;"How soon can the availability of #COVID19 vaccine in our local pharmacy store can turn into reality?
@adarpoonawalla
@mybmc
@ICMRDELHI
@PMOIndia
@CMOMaharashtra
@rajeshtope11
@DrRahulGhule11
@drharshvardhan
#AstraZeneca
#Covaxin";positive
1,3798E+18;Covid: Under-30s offered alternative to AstraZeneca jab #covid #oxfordastrazeneca https://t.co/5o0fM9UxLT;neutral
1,37972E+18;"#Moderna vaccine rollout welcomed in UK as #AstraZeneca children’s trial is paused

https://t.co/5Fw5ThkJx3";neutral
1,36516E+18;"?2nd Dose Of Pfizer Vaccine?
I'm so happy to report that I have received my 2nd dose of the Pfizer Vaccine on last Sunday, and all is well.????
I did get a little rash in the injection ??????
#thisjabsforyou
#Moyesaidit
#pfizerbiontech
#COVID19
#ny1
#vaccinate2021";positive
1,37655E+18;"#Moderna &amp; #JohnsonandJohnson vaccines are for people 18+ only. Pfizer's age limit is 16, so not every site will vaccinate this age group. Check before you try to book appointments at community sites!";neutral
1,37733E+18;"For those looking for info: #seconddose #Moderna yesterday morning. 30 hours later shivering, fever 102.5, feel awful.

It’s completely great. Thank you, scientists. ?? #ModernaMob #vaccinated";neutral
1,38309E+18;@CityNews Moscow Russia everything is open for business Ontario is reporting 4736 cases of #COVID19 1188 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #ontariolockdown Canada order Russia #SputnikV end #ontariolockdown #COVID19Ontario https://t.co/wZBYF0kZy8;positive
1,35888E+18;"@MarytheRobot @ash_expert @Ultra_Calls @thatstocksgirl @MuzLM_Trader @The_RockTrading @jimcramer @S_AnglinIV @investorr1989 @Ocugen @InvestorPlace @yatesinvesting And the facts remain:
#covaxin is being used in India RIGHT NOW
#covaxin has NO phase 3 trial data
#covaxing phase 3 data is expected in march
#covaxin remains steeped in controversy in its home country because the govt approved EUA w/o any phase 3 trial data";negative
1,37193E+18;Happy: my first shot of #Moderna #COVID19 #vaccine. https://t.co/Gba6EDQPVi;positive
1,37395E+18;"Can u pls Clarify how do we get access to the #SputnikV or other vaccines purchased by private sector?? especially if we r already registered on the platform ??
#COVID19Vaccine #Lebanon https://t.co/KGPFs49SpG";positive
1,36433E+18;"Hey, fellow #Autoimmune #Lupus #SjogrensSyndrome sufferers -- anybody taking #Hydroxychloroquine and get the #Moderna vaccine?

I'm on day 4 after my second dose and am still experiencing waves of mild nausea.  Nope, not pregnant -- 53 and very post-menopausal!

Anybody else? https://t.co/LfJfDGXsHt";negative
1,38275E+18;"One down!! One to go!!
Yes, that's a tie dye mask.
#vaccinated #moderna #costco https://t.co/8oqL8Xo0e4";positive
1,35923E+18;Why are we still going down the Oxford #AstraZaneca vaccine route @ScottMorrisonMP? It's almost completely ineffective against the  #southafricanvariant (10% success rate), hence, likely Brazilian. Why not look at #Moderna or #johnsonandjohnson? #COVID19 #CovidVaccine #Australia;negative
1,36145E+18;@HelenBranswell @WHO @DrTedros Dr faucii = Also know as “the NEW angel of death” #modernA version of #JosefMengele;neutral
1,38324E+18;"List of covid vaccines, understanding and source of funding

https://t.co/CGlqlmFT9N

#covid19
#CovidWave
#COVID19Vaccine
#AstraZeneca
#Pfizer
#SputnikV https://t.co/TO2CXjh435";neutral
1,38493E+18;"@ShashiTharoor ICMR study shows #Covaxin neutralises against multiple variants of SARS-CoV-2 &amp; effectively neutralises double mutant strain as well.
But COVIDIOT #RahulGandhi tried to malign #Covaxin.
@MoHFW_INDIA @DeptHealthRes #IndiaFightsCOVID19 #LargestVaccineDrive https://t.co/RhQgAgybxd";positive
1,38275E+18;@fordnation While 24 Countries Have Suspended AstraZeneca vaccine, Embarrassing Justin #Trudeau and Doug Ford says Ontario Canada has determined AstraZeneca is 'safe and effective #cdnpoli Get out of #Syria #COVID19 Order Russia #SputnikV end Toronto #lockdown https://t.co/8f386NOUSr;neutral
1,36826E+18;All vaccinated! Now time to try one of these as a treat! #glutenfree #coeliac #COVIDVaccination #OxfordAstraZeneca https://t.co/mX4dLBuQwh;positive
1,37819E+18;I’m peaking on this second #moderna dose;neutral
1,3693E+18;I'm not throwing away my #SHOT! #Moderna round two, almost a year to the day I first got sick. Thankful for everyone at https://t.co/BYEXqiBj6T and @SurvivorsChange . No one wanted to join this club of #LongHaulers but #COVID19 doesn't differentiate. https://t.co/5rtp1QDy8a;negative
1,34297E+18;@DailyMailUK While I trust the #Pfizervaccine I would never trust the Oxford. Have you seen the kind of moronic twats that came out of there? Have you heard the lead scientist? He is a subpar clinician and not a researcher that has a solid grasp on Biology! #PfizerBioNTech #oxfordvaccine;neutral
1,35176E+18;Had the covid-19 vaccine today but was injected too high and now i have a frozen shoulder. Other side effects include thirst and fatigue, but still totally worth it. #CovidVaccine #Covid19UK #CovidVaccinesideeffects #CovidVaccineuk #PfizerBioNTech #Pfizer;positive
1,38478E+18;"The NSS volunteers of Sree Krishna College Guruvayur are helping for Covid Vaccine registration at Primary Health Centre Palappetty, Malappuram district Kerala.
#Covaxin #COVID19India #CovidVaccine  #CovishieldVaccine #nss #BreakTheChain @KirenRijiju @RijijuOffice @ConnectingNss https://t.co/q2uq2oYvUY";neutral
1,35837E+18;"Pakistan to receive second batch of COVID-19 vaccine soon
https://t.co/G6ZDhubysu
#BaaghiTV #CovidVaccine #Sinopharm #China @ChinaSinopharm #AstraZeneca @AstraZeneca @sputnikvaccine #SputnikV";neutral
1,36573E+18;"@CatchTheBaby Where is #Covaxin in your chart?
Are you indicating it is identical to #AstraZeneca?";neutral
1,37465E+18;"#astrazeneca #pfizer #moderna #astrazenecavaccine #vaccinenationalism

Superb video presentation by Vox on why it’s idiotic to compare Covid-19 vaccines using the so-called ’efficacy’ factor: https://t.co/MQXYGFKRYA via @YouTube";neutral
1,37973E+18;President #Putin and President of #Argentina Alberto Fernández emphasised mutual desire to develop ????ties in various areas. Argentine leader also praised Russia’s help in countering #covid19, expressed confidence in #SputnikV and interest in ??#vaccine’s further supplies to ??. https://t.co/d77hxg7UCs;neutral
1,38313E+18;"?? “Canada's incoming supply of Moderna slashed in half end of April” by @TorontoStar https://t.co/a5LpTAtIlm
#Moderna #Canada";neutral
1,34538E+18;"More than one million people in Israel have now received the first of the two doses of the vaccine.

#Israel #Covid #vaccine #Coronavirusvaccine #PfizerBioNTech

https://t.co/lP4uXhPuUT";neutral
1,37456E+18;"#COVID19Vaccination coverage in India as of 8 AM | 24.03.2021

Total Beneficiaries Vaccinated: 5,08,41,286

23,46,692 were vaccinated in last 24 hours.
For 1st Dose: 21,00,799
For 2nd Dose: 2,45,893

#COVID19  #coronavirus  #COVID19Vaccine  #CoronaVaccine #covaxin #Pfizer #India";neutral
1,37832E+18;"Busy Talking on Phone, Nurse Administers Double Dose of #COVIDvaccine  to #Kanpur Woman

https://t.co/qtAXIXed7x
Source : ""News18""

#CoronavirusIndia
#vaccine #Covaxin #COVID #Covid_19 #Corona https://t.co/iEzqnlvWRZ";neutral
1,36244E+18;"1st shot vaccinated! It was a really easy process, and it didn't hurt a bit! And I hate needles, so you know it's true ??
#cmsdsafe #moderna #covidvaccine #pleasegetvaccinated https://t.co/rvSTeH9wD6";positive
1,3825E+18;@Twitter @verified You should partner with a real-time audio translation company.  Imagine worldwide audio translation when listening to your live audio feeds. #innovation #technology #SPY #NASDAQ #SP500 #FAANG #Apple #Microsoft #Google #Facebook #moderna #COVID19;neutral
1,36622E+18;"#NewsBreak || Prime Minister @narendramodi breaks ‘hesitation’ over #COVAXIN controversy, as he received his 1st dose earlier today, at AIIMS, Delhi.

Wrapped around his neck was a traditional ‘Assamese Gamusa’, as he was administered by a sister from Puducherry. https://t.co/kqdbTIG5TS";neutral
1,35446E+18;Con Duggan, Lissarda, giving the thumbs up after receiving the #PfizerBioNtech vaccination at Macroom Community Hospital recently. #holdfirm #ckch @HSELive https://t.co/79245FIylA;positive
1,37821E+18;@C_SOI Must be the #SputnikV vaccine ???;neutral
1,37476E+18;"""#Moderna #CEO Says This Is How Often You’ll Need A #CovidVaccine"" here: https://t.co/Nx0DlizXOc
To read it on the web, tap here: https://t.co/ElEnXpvOOE";neutral
1,3797E+18;"Dr. Rontgene Solante confirms that the Sinovac vaccine now recommended for use among the elderly.

#Sinovac #Covid19PH #Vaccination
https://t.co/BV7ipjQ9tW";neutral
1,37634E+18;2nd vaccine is no joke, finally feeling well enough to move around the house again. Been getting my ass kicked all day.  #Moderna ?;negative
